codigo;elemento;anno;variables;tipo;monto
600;Paraguay;2010;Balance imports/exports (millions of US dollars);;-35169310
600;Paraguay;2015;Balance imports/exports (millions of US dollars);;-19636668
600;Paraguay;2017;Balance imports/exports (millions of US dollars);;-31935741
600;Paraguay;2018;Balance imports/exports (millions of US dollars);;-42918107
600;Paraguay;2019;Balance imports/exports (millions of US dollars);;643786
604;Peru;1995;Imports CIF (millions of US dollars);;75840367
604;Peru;2005;Imports CIF (millions of US dollars);;125018299
604;Peru;2010;Imports CIF (millions of US dollars);;299657502
604;Peru;2015;Imports CIF (millions of US dollars);;380263589
604;Peru;2017;Imports CIF (millions of US dollars);;397639139
604;Peru;2018;Imports CIF (millions of US dollars);;431233947
604;Peru;2019;Imports CIF (millions of US dollars);;423764341
604;Peru;1995;Exports FOB (millions of US dollars);;54396946
604;Peru;2005;Exports FOB (millions of US dollars);;171142889
604;Peru;2010;Exports FOB (millions of US dollars);;358074385
604;Peru;2015;Exports FOB (millions of US dollars);;336670069
604;Peru;2017;Exports FOB (millions of US dollars);;442379494
604;Peru;2018;Exports FOB (millions of US dollars);;478941026
604;Peru;2019;Exports FOB (millions of US dollars);;461315648
604;Peru;1995;Balance imports/exports (millions of US dollars);;-21443421
604;Peru;2005;Balance imports/exports (millions of US dollars);;46124590
604;Peru;2010;Balance imports/exports (millions of US dollars);;58416883
604;Peru;2015;Balance imports/exports (millions of US dollars);;-43593520
604;Peru;2017;Balance imports/exports (millions of US dollars);;44740355
604;Peru;2018;Balance imports/exports (millions of US dollars);;47707079
604;Peru;2019;Balance imports/exports (millions of US dollars);;37551306
608;Philippines;1995;Imports CIF (millions of US dollars);;284873439
608;Philippines;2005;Imports CIF (millions of US dollars);;494874220
608;Philippines;2010;Imports CIF (millions of US dollars);;584678037
608;Philippines;2015;Imports CIF (millions of US dollars);;701534664
608;Philippines;2017;Imports CIF (millions of US dollars);;1018890000
608;Philippines;2018;Imports CIF (millions of US dollars);;1150380000
608;Philippines;2019;Imports CIF (millions of US dollars);;1172470000
608;Philippines;1995;Exports FOB (millions of US dollars);;174471788
608;Philippines;2005;Exports FOB (millions of US dollars);;412546835
608;Philippines;2010;Exports FOB (millions of US dollars);;514975146
608;Philippines;2015;Exports FOB (millions of US dollars);;586480831
608;Philippines;2017;Exports FOB (millions of US dollars);;687126112
608;Philippines;2018;Exports FOB (millions of US dollars);;674876683
608;Philippines;2019;Exports FOB (millions of US dollars);;709266745
608;Philippines;1995;Balance imports/exports (millions of US dollars);;-110401651
608;Philippines;2005;Balance imports/exports (millions of US dollars);;-82327386
608;Philippines;2010;Balance imports/exports (millions of US dollars);;-69702891
608;Philippines;2015;Balance imports/exports (millions of US dollars);;-115053833
608;Philippines;2017;Balance imports/exports (millions of US dollars);;-331768208
608;Philippines;2018;Balance imports/exports (millions of US dollars);;-475503482
608;Philippines;2019;Balance imports/exports (millions of US dollars);;-463205903
616;Poland;1995;Imports CIF (millions of US dollars);;290194761
616;Poland;2005;Imports CIF (millions of US dollars);;1015390000
616;Poland;2010;Imports CIF (millions of US dollars);;1741280000
616;Poland;2015;Imports CIF (millions of US dollars);;1896960000
616;Poland;2017;Imports CIF (millions of US dollars);;2179790000
616;Poland;2018;Imports CIF (millions of US dollars);;2677000000
616;Poland;2019;Imports CIF (millions of US dollars);;2466540000
616;Poland;1995;Exports FOB (millions of US dollars);;228621300
616;Poland;2005;Exports FOB (millions of US dollars);;893780688
616;Poland;2010;Exports FOB (millions of US dollars);;1570650000
616;Poland;2015;Exports FOB (millions of US dollars);;1944610000
616;Poland;2017;Exports FOB (millions of US dollars);;2213080000
616;Poland;2018;Exports FOB (millions of US dollars);;2618150000
616;Poland;2019;Exports FOB (millions of US dollars);;2518650000
616;Poland;1995;Balance imports/exports (millions of US dollars);;-61573461
616;Poland;2005;Balance imports/exports (millions of US dollars);;-121607402
616;Poland;2010;Balance imports/exports (millions of US dollars);;-170626418
616;Poland;2015;Balance imports/exports (millions of US dollars);;47646835
616;Poland;2017;Balance imports/exports (millions of US dollars);;33290456
616;Poland;2018;Balance imports/exports (millions of US dollars);;-58846184
616;Poland;2019;Balance imports/exports (millions of US dollars);;52108930
620;Portugal;1995;Imports CIF (millions of US dollars);;335651300
620;Portugal;2005;Imports CIF (millions of US dollars);;639037336
620;Portugal;2010;Imports CIF (millions of US dollars);;776824262
620;Portugal;2015;Imports CIF (millions of US dollars);;669091824
620;Portugal;2017;Imports CIF (millions of US dollars);;787461192
620;Portugal;2018;Imports CIF (millions of US dollars);;956292987
620;Portugal;2019;Imports CIF (millions of US dollars);;899290606
620;Portugal;1995;Exports FOB (millions of US dollars);;233699937
620;Portugal;2005;Exports FOB (millions of US dollars);;386720685
620;Portugal;2010;Exports FOB (millions of US dollars);;494140513
620;Portugal;2015;Exports FOB (millions of US dollars);;550450257
620;Portugal;2017;Exports FOB (millions of US dollars);;621168405
620;Portugal;2018;Exports FOB (millions of US dollars);;741359058
620;Portugal;2019;Exports FOB (millions of US dollars);;670121183
620;Portugal;1995;Balance imports/exports (millions of US dollars);;-101951363
620;Portugal;2005;Balance imports/exports (millions of US dollars);;-252316651
620;Portugal;2010;Balance imports/exports (millions of US dollars);;-282683749
620;Portugal;2015;Balance imports/exports (millions of US dollars);;-118641567
620;Portugal;2017;Balance imports/exports (millions of US dollars);;-166292787
620;Portugal;2018;Balance imports/exports (millions of US dollars);;-214933929
620;Portugal;2019;Balance imports/exports (millions of US dollars);;-229169423
634;Qatar;1995;Imports CIF (millions of US dollars);;33980286
634;Qatar;2005;Imports CIF (millions of US dollars);;100608871
634;Qatar;2010;Imports CIF (millions of US dollars);;232395452
634;Qatar;2015;Imports CIF (millions of US dollars);;326104636
634;Qatar;2017;Imports CIF (millions of US dollars);;298963570
634;Qatar;2018;Imports CIF (millions of US dollars);;316959301
634;Qatar;2019;Imports CIF (millions of US dollars);;291780646
634;Qatar;1995;Exports FOB (millions of US dollars);;35571585
634;Qatar;2005;Exports FOB (millions of US dollars);;257624979
634;Qatar;2010;Exports FOB (millions of US dollars);;749644155
634;Qatar;2015;Exports FOB (millions of US dollars);;779710792
634;Qatar;2017;Exports FOB (millions of US dollars);;674981058
634;Qatar;2018;Exports FOB (millions of US dollars);;842884584
634;Qatar;2019;Exports FOB (millions of US dollars);;729349563
634;Qatar;1995;Balance imports/exports (millions of US dollars);;1591299
634;Qatar;2005;Balance imports/exports (millions of US dollars);;157016108
634;Qatar;2010;Balance imports/exports (millions of US dollars);;517248702
634;Qatar;2015;Balance imports/exports (millions of US dollars);;453606156
634;Qatar;2017;Balance imports/exports (millions of US dollars);;376017489
634;Qatar;2018;Balance imports/exports (millions of US dollars);;525925284
634;Qatar;2019;Balance imports/exports (millions of US dollars);;437568917
410;Republic of Korea;1995;Imports CIF (millions of US dollars);;1351090000
410;Republic of Korea;2005;Imports CIF (millions of US dollars);;2612360000
410;Republic of Korea;2010;Imports CIF (millions of US dollars);;4252080000
410;Republic of Korea;2015;Imports CIF (millions of US dollars);;4364870000
410;Republic of Korea;2017;Imports CIF (millions of US dollars);;4784690000
410;Republic of Korea;2018;Imports CIF (millions of US dollars);;5351830000
410;Republic of Korea;2019;Imports CIF (millions of US dollars);;5032630000
410;Republic of Korea;1995;Exports FOB (millions of US dollars);;1250560000
410;Republic of Korea;2005;Exports FOB (millions of US dollars);;2844180000
410;Republic of Korea;2010;Exports FOB (millions of US dollars);;4663810000
410;Republic of Korea;2015;Exports FOB (millions of US dollars);;5267530000
410;Republic of Korea;2017;Exports FOB (millions of US dollars);;5736270000
410;Republic of Korea;2018;Exports FOB (millions of US dollars);;6048070000
410;Republic of Korea;2019;Exports FOB (millions of US dollars);;5421720000
410;Republic of Korea;1995;Balance imports/exports (millions of US dollars);;-100521668
410;Republic of Korea;2005;Balance imports/exports (millions of US dollars);;231825843
410;Republic of Korea;2010;Balance imports/exports (millions of US dollars);;411726126
410;Republic of Korea;2015;Balance imports/exports (millions of US dollars);;902660718
410;Republic of Korea;2017;Balance imports/exports (millions of US dollars);;951582014
410;Republic of Korea;2018;Balance imports/exports (millions of US dollars);;696239440
410;Republic of Korea;2019;Balance imports/exports (millions of US dollars);;389088584
498;Republic of Moldova;1995;Imports CIF (millions of US dollars);;8407074
498;Republic of Moldova;2005;Imports CIF (millions of US dollars);;22922924
498;Republic of Moldova;2010;Imports CIF (millions of US dollars);;38552888
498;Republic of Moldova;2015;Imports CIF (millions of US dollars);;39868206
498;Republic of Moldova;2017;Imports CIF (millions of US dollars);;48314146
498;Republic of Moldova;2018;Imports CIF (millions of US dollars);;57642818
498;Republic of Moldova;2019;Imports CIF (millions of US dollars);;58424872
498;Republic of Moldova;1995;Exports FOB (millions of US dollars);;7455272
498;Republic of Moldova;2005;Exports FOB (millions of US dollars);;10912546
498;Republic of Moldova;2010;Exports FOB (millions of US dollars);;15414868
498;Republic of Moldova;2015;Exports FOB (millions of US dollars);;19668373
498;Republic of Moldova;2017;Exports FOB (millions of US dollars);;24251188
498;Republic of Moldova;2018;Exports FOB (millions of US dollars);;27068182
498;Republic of Moldova;2019;Exports FOB (millions of US dollars);;27791648
498;Republic of Moldova;1995;Balance imports/exports (millions of US dollars);;-951802
498;Republic of Moldova;2005;Balance imports/exports (millions of US dollars);;-12010378
498;Republic of Moldova;2010;Balance imports/exports (millions of US dollars);;-23138021
498;Republic of Moldova;2015;Balance imports/exports (millions of US dollars);;-20199833
498;Republic of Moldova;2017;Balance imports/exports (millions of US dollars);;-24062959
498;Republic of Moldova;2018;Balance imports/exports (millions of US dollars);;-30574636
498;Republic of Moldova;2019;Balance imports/exports (millions of US dollars);;-30633225
638;Réunion;1995;Imports CIF (millions of US dollars);;27110797
638;Réunion;1995;Exports FOB (millions of US dollars);;2086899
638;Réunion;1995;Balance imports/exports (millions of US dollars);;-25023898
642;Romania;1995;Imports CIF (millions of US dollars);;102778975
642;Romania;2005;Imports CIF (millions of US dollars);;404628936
642;Romania;2010;Imports CIF (millions of US dollars);;620066244
642;Romania;2015;Imports CIF (millions of US dollars);;698576825
642;Romania;2017;Imports CIF (millions of US dollars);;853181775
642;Romania;2018;Imports CIF (millions of US dollars);;978776329
642;Romania;2019;Imports CIF (millions of US dollars);;966443187
642;Romania;1995;Exports FOB (millions of US dollars);;79100492
642;Romania;2005;Exports FOB (millions of US dollars);;277295972
642;Romania;2010;Exports FOB (millions of US dollars);;494133862
642;Romania;2015;Exports FOB (millions of US dollars);;606050477
642;Romania;2017;Exports FOB (millions of US dollars);;706268875
642;Romania;2018;Exports FOB (millions of US dollars);;800776063
642;Romania;2019;Exports FOB (millions of US dollars);;772987484
642;Romania;1995;Balance imports/exports (millions of US dollars);;-23678484
642;Romania;2005;Balance imports/exports (millions of US dollars);;-127332964
642;Romania;2010;Balance imports/exports (millions of US dollars);;-125932382
642;Romania;2015;Balance imports/exports (millions of US dollars);;-92526347
642;Romania;2017;Balance imports/exports (millions of US dollars);;-146912900
642;Romania;2018;Balance imports/exports (millions of US dollars);;-178000266
642;Romania;2019;Balance imports/exports (millions of US dollars);;-193455703
643;Russian Federation;1995;Imports CIF (millions of US dollars);;467102003
643;Russian Federation;2005;Imports CIF (millions of US dollars);;987072558
643;Russian Federation;2010;Imports CIF (millions of US dollars);;2289120000
643;Russian Federation;2015;Imports CIF (millions of US dollars);;1827820000
643;Russian Federation;2017;Imports CIF (millions of US dollars);;2599670000
643;Russian Federation;2018;Imports CIF (millions of US dollars);;2402260000
643;Russian Federation;2019;Imports CIF (millions of US dollars);;2471610000
643;Russian Federation;1995;Exports FOB (millions of US dollars);;798690993
643;Russian Federation;2005;Exports FOB (millions of US dollars);;2414520000
643;Russian Federation;2010;Exports FOB (millions of US dollars);;3970680000
643;Russian Federation;2015;Exports FOB (millions of US dollars);;3439080000
643;Russian Federation;2017;Exports FOB (millions of US dollars);;3792070000
643;Russian Federation;2018;Exports FOB (millions of US dollars);;4514950000
643;Russian Federation;2019;Exports FOB (millions of US dollars);;4267200000
643;Russian Federation;1995;Balance imports/exports (millions of US dollars);;331588991
643;Russian Federation;2005;Balance imports/exports (millions of US dollars);;1427444011
643;Russian Federation;2010;Balance imports/exports (millions of US dollars);;1681558629
643;Russian Federation;2015;Balance imports/exports (millions of US dollars);;1611256870
643;Russian Federation;2017;Balance imports/exports (millions of US dollars);;1192399257
643;Russian Federation;2018;Balance imports/exports (millions of US dollars);;2112690723
643;Russian Federation;2019;Balance imports/exports (millions of US dollars);;1795589898
646;Rwanda;1995;Imports CIF (millions of US dollars);;2413037
646;Rwanda;2005;Imports CIF (millions of US dollars);;3742782
646;Rwanda;2010;Imports CIF (millions of US dollars);;14051594
646;Rwanda;2015;Imports CIF (millions of US dollars);;18580911
646;Rwanda;2017;Imports CIF (millions of US dollars);;19634007
646;Rwanda;2018;Imports CIF (millions of US dollars);;32559501
646;Rwanda;2019;Imports CIF (millions of US dollars);;32135452
646;Rwanda;1995;Exports FOB (millions of US dollars);;84011
646;Rwanda;2005;Exports FOB (millions of US dollars);;1499083
646;Rwanda;2010;Exports FOB (millions of US dollars);;2418283
646;Rwanda;2015;Exports FOB (millions of US dollars);;5786940
646;Rwanda;2017;Exports FOB (millions of US dollars);;8204797
646;Rwanda;2018;Exports FOB (millions of US dollars);;11211338
646;Rwanda;2019;Exports FOB (millions of US dollars);;9923183
646;Rwanda;1995;Balance imports/exports (millions of US dollars);;-2329025
646;Rwanda;2005;Balance imports/exports (millions of US dollars);;-2243698
646;Rwanda;2010;Balance imports/exports (millions of US dollars);;-11633311
646;Rwanda;2015;Balance imports/exports (millions of US dollars);;-12793972
646;Rwanda;2017;Balance imports/exports (millions of US dollars);;-11429210
646;Rwanda;2018;Balance imports/exports (millions of US dollars);;-21348163
646;Rwanda;2019;Balance imports/exports (millions of US dollars);;-22212269
654;Saint Helena;1995;Imports CIF (millions of US dollars);;126018
654;Saint Helena;2005;Imports CIF (millions of US dollars);;122146
654;Saint Helena;2010;Imports CIF (millions of US dollars);;201442
654;Saint Helena;2015;Imports CIF (millions of US dollars);;405471
654;Saint Helena;2017;Imports CIF (millions of US dollars);;549788
654;Saint Helena;2018;Imports CIF (millions of US dollars);;626625
654;Saint Helena;2019;Imports CIF (millions of US dollars);;714201
654;Saint Helena;1995;Exports FOB (millions of US dollars);;0.6329
654;Saint Helena;2005;Exports FOB (millions of US dollars);;0.5097
654;Saint Helena;2010;Exports FOB (millions of US dollars);;0.4443
654;Saint Helena;2015;Exports FOB (millions of US dollars);;0.1661
654;Saint Helena;2017;Exports FOB (millions of US dollars);;0.0826
654;Saint Helena;2018;Exports FOB (millions of US dollars);;0.0570
654;Saint Helena;2019;Exports FOB (millions of US dollars);;0.0393
654;Saint Helena;1995;Balance imports/exports (millions of US dollars);;-119689
654;Saint Helena;2005;Balance imports/exports (millions of US dollars);;-117049
654;Saint Helena;2010;Balance imports/exports (millions of US dollars);;-196998
654;Saint Helena;2015;Balance imports/exports (millions of US dollars);;-403810
654;Saint Helena;2017;Balance imports/exports (millions of US dollars);;-548963
654;Saint Helena;2018;Balance imports/exports (millions of US dollars);;-626055
654;Saint Helena;2019;Balance imports/exports (millions of US dollars);;-713807
659;Saint Kitts and Nevis;1995;Imports CIF (millions of US dollars);;1322569
659;Saint Kitts and Nevis;2005;Imports CIF (millions of US dollars);;2102411
659;Saint Kitts and Nevis;2010;Imports CIF (millions of US dollars);;2698220
659;Saint Kitts and Nevis;2015;Imports CIF (millions of US dollars);;2970687
659;Saint Kitts and Nevis;2017;Imports CIF (millions of US dollars);;3089468
659;Saint Kitts and Nevis;2018;Imports CIF (millions of US dollars);;3345398
659;Saint Kitts and Nevis;2019;Imports CIF (millions of US dollars);;3380926
659;Saint Kitts and Nevis;1995;Exports FOB (millions of US dollars);;187847
659;Saint Kitts and Nevis;2005;Exports FOB (millions of US dollars);;343057
659;Saint Kitts and Nevis;2010;Exports FOB (millions of US dollars);;320132
659;Saint Kitts and Nevis;2015;Exports FOB (millions of US dollars);;317005
659;Saint Kitts and Nevis;2017;Exports FOB (millions of US dollars);;332456
659;Saint Kitts and Nevis;2018;Exports FOB (millions of US dollars);;358671
659;Saint Kitts and Nevis;2019;Exports FOB (millions of US dollars);;629148
659;Saint Kitts and Nevis;1995;Balance imports/exports (millions of US dollars);;-1134723
659;Saint Kitts and Nevis;2005;Balance imports/exports (millions of US dollars);;-1759354
659;Saint Kitts and Nevis;2010;Balance imports/exports (millions of US dollars);;-2378088
659;Saint Kitts and Nevis;2015;Balance imports/exports (millions of US dollars);;-2653682
659;Saint Kitts and Nevis;2017;Balance imports/exports (millions of US dollars);;-2757012
659;Saint Kitts and Nevis;2018;Balance imports/exports (millions of US dollars);;-2986727
659;Saint Kitts and Nevis;2019;Balance imports/exports (millions of US dollars);;-2751778
662;Saint Lucia;1995;Imports CIF (millions of US dollars);;3060006
662;Saint Lucia;2005;Imports CIF (millions of US dollars);;4857747
662;Saint Lucia;2010;Imports CIF (millions of US dollars);;6468662
662;Saint Lucia;2015;Imports CIF (millions of US dollars);;5834286
662;Saint Lucia;2017;Imports CIF (millions of US dollars);;6636922
662;Saint Lucia;2018;Imports CIF (millions of US dollars);;6675071
662;Saint Lucia;2019;Imports CIF (millions of US dollars);;5980852
662;Saint Lucia;1995;Exports FOB (millions of US dollars);;1087704
662;Saint Lucia;2005;Exports FOB (millions of US dollars);;642203
662;Saint Lucia;2010;Exports FOB (millions of US dollars);;2150677
662;Saint Lucia;2015;Exports FOB (millions of US dollars);;1805968
662;Saint Lucia;2017;Exports FOB (millions of US dollars);;1416552
662;Saint Lucia;2018;Exports FOB (millions of US dollars);;693767
662;Saint Lucia;2019;Exports FOB (millions of US dollars);;550296
662;Saint Lucia;1995;Balance imports/exports (millions of US dollars);;-1972302
662;Saint Lucia;2005;Balance imports/exports (millions of US dollars);;-4215543
662;Saint Lucia;2010;Balance imports/exports (millions of US dollars);;-4317985
662;Saint Lucia;2015;Balance imports/exports (millions of US dollars);;-4028317
662;Saint Lucia;2017;Balance imports/exports (millions of US dollars);;-5220369
662;Saint Lucia;2018;Balance imports/exports (millions of US dollars);;-5981304
662;Saint Lucia;2019;Balance imports/exports (millions of US dollars);;-5430556
666;Saint Pierre and Miquelon;1995;Imports CIF (millions of US dollars);;964546
666;Saint Pierre and Miquelon;2005;Imports CIF (millions of US dollars);;2160978
666;Saint Pierre and Miquelon;2010;Imports CIF (millions of US dollars);;7470262
666;Saint Pierre and Miquelon;2015;Imports CIF (millions of US dollars);;22591203
666;Saint Pierre and Miquelon;2017;Imports CIF (millions of US dollars);;29906558
666;Saint Pierre and Miquelon;2018;Imports CIF (millions of US dollars);;34019761
666;Saint Pierre and Miquelon;2019;Imports CIF (millions of US dollars);;38698673
666;Saint Pierre and Miquelon;1995;Exports FOB (millions of US dollars);;162954
666;Saint Pierre and Miquelon;2005;Exports FOB (millions of US dollars);;309670
666;Saint Pierre and Miquelon;2010;Exports FOB (millions of US dollars);;1370995
666;Saint Pierre and Miquelon;2015;Exports FOB (millions of US dollars);;5328507
666;Saint Pierre and Miquelon;2017;Exports FOB (millions of US dollars);;7797333
666;Saint Pierre and Miquelon;2018;Exports FOB (millions of US dollars);;9312675
666;Saint Pierre and Miquelon;2019;Exports FOB (millions of US dollars);;11122511
666;Saint Pierre and Miquelon;1995;Balance imports/exports (millions of US dollars);;-801592
666;Saint Pierre and Miquelon;2005;Balance imports/exports (millions of US dollars);;-1851307
666;Saint Pierre and Miquelon;2010;Balance imports/exports (millions of US dollars);;-6099268
666;Saint Pierre and Miquelon;2015;Balance imports/exports (millions of US dollars);;-17262696
666;Saint Pierre and Miquelon;2017;Balance imports/exports (millions of US dollars);;-22109226
666;Saint Pierre and Miquelon;2018;Balance imports/exports (millions of US dollars);;-24707086
666;Saint Pierre and Miquelon;2019;Balance imports/exports (millions of US dollars);;-27576162
670;Saint Vincent & Grenadines;1995;Imports CIF (millions of US dollars);;1344078
670;Saint Vincent & Grenadines;2005;Imports CIF (millions of US dollars);;2404339
670;Saint Vincent & Grenadines;2010;Imports CIF (millions of US dollars);;3794982
670;Saint Vincent & Grenadines;2015;Imports CIF (millions of US dollars);;3336711
670;Saint Vincent & Grenadines;2017;Imports CIF (millions of US dollars);;3299524
670;Saint Vincent & Grenadines;2018;Imports CIF (millions of US dollars);;3536271
670;Saint Vincent & Grenadines;2019;Imports CIF (millions of US dollars);;3352315
670;Saint Vincent & Grenadines;1995;Exports FOB (millions of US dollars);;593726
670;Saint Vincent & Grenadines;2005;Exports FOB (millions of US dollars);;398813
670;Saint Vincent & Grenadines;2010;Exports FOB (millions of US dollars);;415158
670;Saint Vincent & Grenadines;2015;Exports FOB (millions of US dollars);;468689
670;Saint Vincent & Grenadines;2017;Exports FOB (millions of US dollars);;422994
670;Saint Vincent & Grenadines;2018;Exports FOB (millions of US dollars);;436659
670;Saint Vincent & Grenadines;2019;Exports FOB (millions of US dollars);;370478
670;Saint Vincent & Grenadines;1995;Balance imports/exports (millions of US dollars);;-750352
670;Saint Vincent & Grenadines;2005;Balance imports/exports (millions of US dollars);;-2005526
670;Saint Vincent & Grenadines;2010;Balance imports/exports (millions of US dollars);;-3379824
670;Saint Vincent & Grenadines;2015;Balance imports/exports (millions of US dollars);;-2868022
670;Saint Vincent & Grenadines;2017;Balance imports/exports (millions of US dollars);;-2876530
670;Saint Vincent & Grenadines;2018;Balance imports/exports (millions of US dollars);;-3099612
670;Saint Vincent & Grenadines;2019;Balance imports/exports (millions of US dollars);;-2981837
882;Samoa;1995;Imports CIF (millions of US dollars);;949202
882;Samoa;2005;Imports CIF (millions of US dollars);;2386448
882;Samoa;2010;Imports CIF (millions of US dollars);;3098478
882;Samoa;2015;Imports CIF (millions of US dollars);;3705824
882;Samoa;2017;Imports CIF (millions of US dollars);;3561898
882;Samoa;2018;Imports CIF (millions of US dollars);;3628837
882;Samoa;2019;Imports CIF (millions of US dollars);;3896440
882;Samoa;1995;Exports FOB (millions of US dollars);;88140
882;Samoa;2005;Exports FOB (millions of US dollars);;871700
882;Samoa;2010;Exports FOB (millions of US dollars);;702499
882;Samoa;2015;Exports FOB (millions of US dollars);;589275
882;Samoa;2017;Exports FOB (millions of US dollars);;444018
882;Samoa;2018;Exports FOB (millions of US dollars);;461013
882;Samoa;2019;Exports FOB (millions of US dollars);;315097
882;Samoa;1995;Balance imports/exports (millions of US dollars);;-861062
882;Samoa;2005;Balance imports/exports (millions of US dollars);;-1514748
882;Samoa;2010;Balance imports/exports (millions of US dollars);;-2395979
882;Samoa;2015;Balance imports/exports (millions of US dollars);;-3116548
882;Samoa;2017;Balance imports/exports (millions of US dollars);;-3117880
882;Samoa;2018;Balance imports/exports (millions of US dollars);;-3167824
882;Samoa;2019;Balance imports/exports (millions of US dollars);;-3581342
678;Sao Tome and Principe;1995;Imports CIF (millions of US dollars);;290824
678;Sao Tome and Principe;2005;Imports CIF (millions of US dollars);;498604
678;Sao Tome and Principe;2010;Imports CIF (millions of US dollars);;1121521
678;Sao Tome and Principe;2015;Imports CIF (millions of US dollars);;1418472
678;Sao Tome and Principe;2017;Imports CIF (millions of US dollars);;1470496
678;Sao Tome and Principe;2018;Imports CIF (millions of US dollars);;1483060
678;Sao Tome and Principe;2019;Imports CIF (millions of US dollars);;1649374
678;Sao Tome and Principe;1995;Exports FOB (millions of US dollars);;50203
678;Sao Tome and Principe;2005;Exports FOB (millions of US dollars);;34164
678;Sao Tome and Principe;2010;Exports FOB (millions of US dollars);;63813
678;Sao Tome and Principe;2015;Exports FOB (millions of US dollars);;92232
678;Sao Tome and Principe;2017;Exports FOB (millions of US dollars);;105626
678;Sao Tome and Principe;2018;Exports FOB (millions of US dollars);;120873
678;Sao Tome and Principe;2019;Exports FOB (millions of US dollars);;137110
678;Sao Tome and Principe;1995;Balance imports/exports (millions of US dollars);;-240621
678;Sao Tome and Principe;2005;Balance imports/exports (millions of US dollars);;-464440
678;Sao Tome and Principe;2010;Balance imports/exports (millions of US dollars);;-1057709
678;Sao Tome and Principe;2015;Balance imports/exports (millions of US dollars);;-1326241
678;Sao Tome and Principe;2017;Balance imports/exports (millions of US dollars);;-1364870
678;Sao Tome and Principe;2018;Balance imports/exports (millions of US dollars);;-1362187
678;Sao Tome and Principe;2019;Balance imports/exports (millions of US dollars);;-1512264
682;Saudi Arabia;1995;Imports CIF (millions of US dollars);;280851130
682;Saudi Arabia;2005;Imports CIF (millions of US dollars);;572325679
682;Saudi Arabia;2010;Imports CIF (millions of US dollars);;1036220000
682;Saudi Arabia;2015;Imports CIF (millions of US dollars);;1747860000
682;Saudi Arabia;2017;Imports CIF (millions of US dollars);;1345190000
682;Saudi Arabia;2018;Imports CIF (millions of US dollars);;1352110000
682;Saudi Arabia;2019;Imports CIF (millions of US dollars);;1364720000
682;Saudi Arabia;1995;Exports FOB (millions of US dollars);;490295781
682;Saudi Arabia;2005;Exports FOB (millions of US dollars);;1802780000
682;Saudi Arabia;2010;Exports FOB (millions of US dollars);;2505770000
682;Saudi Arabia;2015;Exports FOB (millions of US dollars);;2036890000
682;Saudi Arabia;2017;Exports FOB (millions of US dollars);;2218350000
682;Saudi Arabia;2018;Exports FOB (millions of US dollars);;2945360000
682;Saudi Arabia;2019;Exports FOB (millions of US dollars);;2592080000
682;Saudi Arabia;1995;Balance imports/exports (millions of US dollars);;209444650
682;Saudi Arabia;2005;Balance imports/exports (millions of US dollars);;1230451590
682;Saudi Arabia;2010;Balance imports/exports (millions of US dollars);;1469554856
682;Saudi Arabia;2015;Balance imports/exports (millions of US dollars);;289031650
682;Saudi Arabia;2017;Balance imports/exports (millions of US dollars);;873159330
682;Saudi Arabia;2018;Balance imports/exports (millions of US dollars);;1593243751
682;Saudi Arabia;2019;Balance imports/exports (millions of US dollars);;1227362369
686;Senegal;1995;Imports CIF (millions of US dollars);;14128980
686;Senegal;2005;Imports CIF (millions of US dollars);;34977006
686;Senegal;2010;Imports CIF (millions of US dollars);;47768405
686;Senegal;2015;Imports CIF (millions of US dollars);;55953548
686;Senegal;2017;Imports CIF (millions of US dollars);;67286719
686;Senegal;2018;Imports CIF (millions of US dollars);;80714109
686;Senegal;2019;Imports CIF (millions of US dollars);;81431135
686;Senegal;1995;Exports FOB (millions of US dollars);;4121246
686;Senegal;2005;Exports FOB (millions of US dollars);;14708072
686;Senegal;2010;Exports FOB (millions of US dollars);;20856618
686;Senegal;2015;Exports FOB (millions of US dollars);;26116720
686;Senegal;2017;Exports FOB (millions of US dollars);;29890421
686;Senegal;2018;Exports FOB (millions of US dollars);;36232430
686;Senegal;2019;Exports FOB (millions of US dollars);;41745021
686;Senegal;1995;Balance imports/exports (millions of US dollars);;-10007735
686;Senegal;2005;Balance imports/exports (millions of US dollars);;-20268935
686;Senegal;2010;Balance imports/exports (millions of US dollars);;-26911787
686;Senegal;2015;Balance imports/exports (millions of US dollars);;-29836828
686;Senegal;2017;Balance imports/exports (millions of US dollars);;-37396298
686;Senegal;2018;Balance imports/exports (millions of US dollars);;-44481679
686;Senegal;2019;Balance imports/exports (millions of US dollars);;-39686113
688;Serbia;2010;Imports CIF (millions of US dollars);;167345090
688;Serbia;2015;Imports CIF (millions of US dollars);;182101713
688;Serbia;2017;Imports CIF (millions of US dollars);;221463772
688;Serbia;2018;Imports CIF (millions of US dollars);;258826353
688;Serbia;2019;Imports CIF (millions of US dollars);;267298576
688;Serbia;2010;Exports FOB (millions of US dollars);;97945158
688;Serbia;2015;Exports FOB (millions of US dollars);;133789338
688;Serbia;2017;Exports FOB (millions of US dollars);;169590401
688;Serbia;2018;Exports FOB (millions of US dollars);;192391270
688;Serbia;2019;Exports FOB (millions of US dollars);;196298075
688;Serbia;2010;Balance imports/exports (millions of US dollars);;-69399932
688;Serbia;2015;Balance imports/exports (millions of US dollars);;-48312375
